Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
O=O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
O=P(O)(O)O
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS
O=C=O
O=P(O)(O)OP(=O)(O)O
N
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
N[C@@H](CCC(=O)O)C(=O)O
O=C(O)CCC(=O)C(=O)O
OO
CC(=O)O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O
C=O
[H+]
CC=O
O=S(O)O
C=C(C)CCOP(=O)(O)OP(=O)(O)O
NC(Cc1cnc[nH]1)C(=O)O
Oc1ccccc1
CC(C)=CCOP(=O)(O)OP(=O)(O)O
c1ccc2[nH]ccc2c1
C[C@@H]1Nc2nc(N)[nH]c(=O)c2N[C@H]1[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)[C@@H](O)[C@H]2O)cc1
CC(Nc1ccc(CC(O)C(O)C(O)COC2OC(COP(=O)(O)OC(CCC(=O)O)C(=O)O)C(O)C2O)cc1)C1C(C)Nc2nc(N)[nH]c(=O)c2N1C=O
O=C(O)O
COC1OC(CO)C(OC2OC(COC3OC(C=O)C(O)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O
O=C(O)C=CC(C(=O)O)C(O)O
O=CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(O)C(O)C2O)C(O)C(O)C1O
CCCCCCCCCC(O)CCCCCCC(O)C(=O)O
COC(C)(C(=O)O)C(C(=O)O)C(C(=O)O)C(O)O
CCCCCCCC(O)C=CCCCCCC(O)CC(=O)O
COCC1OC(OC2(COC)OC(CO)C(O)C2O)C(O)C(O)C1O
CC(CO)C(C=O)C(=O)O
O=C(O)C(O)CC(C(=O)O)C(O)(C(=O)O)C(O)O
OCC(O)COC1OC(CO)C(O)C2(O)OC12O
CC(=O)CC(O)C(=O)O
COC1C(CO)OC(O)(COC2OC(CO)C(O)C(O)C2O)C1O
COC(=O)CC(C(=O)O)C(=O)C(=O)O
CC(C)(OCO)C(O)C(=O)O
CCCCCCCCCCC(CCCCC(=O)O)OC
CC(O)(CO)C(=CC(=O)O)C(=O)O
CCCCCC(O)CCCCC(O)CCCCC(=O)O
O=C(CC(O)C(=O)O)OCCC(NO)C(=O)O
CNCC(=O)OCCC(=O)O
COC(C)(C(=O)O)C(=O)CO
CC(CCO)C(O)CC(=O)O
O=C1CC(O)CO1
C=C(CC(=O)OP(=O)(O)O)C(=O)OC
COCC1(OC2OC(CO)C(O)C(OC)C2O)OC(CO)C(O)C1O
COC(=O)C(O)(C(C)=O)C(C)O
O=CC(O)C(OCO)C(O)CO
COC1C(O)OC(CO)C(OC2OC(COC3OC(CO)C(OC)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C1O
O=CC(O)COC1OC(CO)C(O)C(O)=C1O
COC(C(O)C=O)C(OC)C(O)CO
COC(=O)C(C(O)O)C(O)(C(=O)O)C(C)C
OCOC1C(CO)OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C1O
CC(=CO)C(=CC(=O)O)C(=O)O
O=C(O)CC1(O)C(=O)OC(=O)C1O
CC(C)C(C)C(=O)O
COCC(O)C(O)C(C=O)OC
COC1COC(OC)C(O)C1O
CC(CC(O)C(=O)O)C(=O)O
C=C(C)C(C(=O)O)=C(C)C(=O)O
COCC(C)CC(=O)C(=O)O
COC(=O)C(=CC(=O)O)C(O)C(=O)O
COC1C(=O)C(O)OC1CO
CC(=O)CC(=O)OCO
COC1COC(O)(C(O)C=O)C1O
COC(=O)C(O)(CC(=O)O)C(C)CO
COC1C(O)C(CO)OC1(CO)OC
COC(=O)C(OC)C(CCC(=O)O)C(=O)O
CCCCCCCCC=CCCCCCCC(O)(C(=O)O)C(O)O
CCC(O)CC(=O)O
COC(CCCC(=O)O)(CC(=O)O)C(=O)O
CCCCCC(O)CCC=CCCCCC(O)CCC(=O)O
COCC1OC(OCC2OC(O)C(O)C(O)C2O)C(OC)C(O)C1O
O=C(O)CCCCCCCCCCCCCC(O)CO
O=C(O)C=C(CO)CCO
CC1(O)COC(=O)C1O
OCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
COC(CO)CC(=O)O
COCC(OC)C(O)C(O)C=O
COC1C(O)C(=O)OC(CO)C1O
COC(=O)CCC(=O)C=O
COC(=O)CCC(C)=O
CCCCC(O)CCCCCCCCC(O)CCCC(=O)O
CCCCC(=O)CCCCCCCCCCCCC(=O)O
O=C1OC2C(O)OC1C2O
COC(=O)CCC(O)=CC(=O)O
O=C1C(O)C(CO)OC(OCC2OC(OC3C(CO)OC(=O)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C1O
COCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(OC)C1O
COCC(C)(C)CO
CCC(O)(C(=O)O)C(O)C(C)O
CC(=O)C(=CO)C(=O)O
CCC1(O)CC(=O)OC1=O
COC1(CO)OCC(O)C1O
O=C(O)CC(O)C(=O)C(O)O
O=C(O)CC1C(=O)OC(=O)C1=O
CC(O)(C(=O)O)C(O)(C(=O)O)C(C(=O)O)C(O)O
O=C(O)C(O)C(CO)(CO)CO
CC(C)(O)CC(O)C(=O)O
CCCCCCCC(O)CCCCCC(O)CCCC(=O)O
O=C1OC(C(=O)COC2OC(CO)C(O)C(O)C2O)C(O)C1O
CC=C(O)C(=O)O
CC(=O)CC(=O)O
O=C(O)CC(O)C(=O)C(=O)C(=O)O
COC1C(O)C(CO)OC1(O)COC1OC(CO)C(O)C(O)C1O
NC(C(=O)O)C1CCC(=O)O1
COC1C(O)C(C=O)OC(OC2C(CO)OC(O)C(O)C2O)C1O
O=C(O)C(O)CCCCCCO
OCC1OC(O)C(O)C(O)C1OC1OC2C(O)OC1C(O)C2O
COC(CC(=O)O)CC(=O)O
O=C(O)CC1(O)CC(CO)OC1=O
CCC(O)(C(=O)O)C(=O)C=O
CCC(C(=O)O)C(O)(C(=O)O)C(O)O
COC(COC1OC(CO)C(O)C(O)C1OC)C(O)C(O)C(O)CO
O=CC(C(=O)O)C(=O)C(=O)O
CCCCCCCCCCCCCC(O)CCC(C(=O)O)C(O)O
CC(CCO)=C(C(=O)O)C(O)O
CCC(C)(O)C(O)(CC(=O)O)C(=O)O
CC(C(=O)O)C1(O)C(=O)OC(O)C1C(=O)O
COC(=O)CCC=CC(=O)O
COC(=O)C(O)CCCC(=O)O
COC1C(O)OC(COC2OC(C=O)C(O)C(O)C2O)C(O)C1O
NC(CC(O)CC(=O)O)C(=O)O
OCOC(CO)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O
COC1C(CO)OC(OC2(CO)OC(CO)C(O)C2O)C(OC)C1O
COC(=O)C(C)=CC(=O)O
CCCCCCCC(O)CCC(O)CCCCCCC(=O)O
COC1C(=O)OCC(O)C1O
CC(C)(C=O)C(O)(C(=O)O)C(O)O
O=CCCC(=O)O
COC(=O)CC(O)(C(=O)O)C(O)O
CCC(OC)(C(=O)O)C(O)CC(=O)O
CCCCCCCCC(O)CCCCC(O)CC(=O)O
OCC1OC(OC2C(COC3OC4C(O)OC3C(O)C4O)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
CCCCCCCCC(O)CCCCCC(O)C(=O)O
COC(=O)C(O)C(O)(CC(=O)O)C(=O)O
COC1OC(COC2OC(C=O)C(O)C(O)C2O)C(O)C(O)C1O
COC1C(C=O)OC(OCC2OC(OC3C(CO)OC(O)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O
COC(O)C(C(=O)O)C(O)(C(=O)O)C(C)C
CCC(O)CCCCCCCCCCC(O)CC(=O)O
COC1OC(CO)C(OC2OC(CO)C(O)C(OC)C2O)C(O)C1O
CCCCC(O)CCCCCCCCCC(O)C(=O)O
O=C1OC(COC2OC(COP(=O)(O)O)C(O)C(O)C2O)C(O)C(O)C1O
COC1C(=O)OC(CO)C(O)C1O
CC(=O)OCCC(CO)CO
O=C(O)C(CC(O)(C(=O)O)C(O)C(=O)O)C(O)O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O
O=CCC(O)(CC(=O)O)C(=O)O
O=CC(CCC(=O)O)(C(=O)O)C(O)O
CC=CC(=O)O
CCC(C(=O)O)C(=O)C(=O)C(=O)O
COCC1OC(OCC(OC)C(O)C(O)C(O)CO)C(O)C(O)C1O
COC(=O)C(O)(CO)C(C)=O
CCCCCCCC(O)C(O)CCCCCCCCC(=O)O
COC1C(CO)OC(OCC2OC(OC3C(CO)OC(O)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(OC)C(O)C2O)C(O)C1O
CC(O)C(O)(CO)C(O)C(=O)O
O=C(O)C(CO)C(O)(C#CO)C(=O)O
COC1C(OCC2OC(O)(CO)C(O)C2O)OC(CO)C(O)C1O
COC(=O)C(O)C(C)(O)C(C)O
O=C(O)CC(=O)C(O)(C(=O)O)C(O)C(=O)O
COC1C(O)OC(C=O)C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C1O
NC(CCOC(=O)C(O)C(O)C(=O)O)C(=O)O
COCCC(C)(C)O
COC(=O)C(=O)CCC#CO
CCCCCCCCCCCCC(O)CC(O)C(=O)O
COC1COC(=O)C(O)C1O
O=C(O)C(O)C(O)(CO)CCO
O=C(O)C(=O)C(C(=O)O)C(CO)CO
