id,SMILES
C04751,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CC(O)C2=O
C08989,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2c1[nH]c1ccc(O)cc21
C03935,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1N
C11592,C=C1CC23CC1CCC2C12CC=CC(C)(C(=O)O1)C2C3C(=O)O
C10654,Cc1cc(C2CC2)nc(Nc2ccccc2)n1
C10580,CC(C)=CCC/C(=C/CC/C(C)=C/Cc1cc(O)ccc1O)CO
C03836,CC(C)=CCNc1ncnc2[nH]cnc12
C05326,O=CCc1c[nH]c2ccc(O)cc12
C10345,CCC(O)C1CC=CC2CC(=O)NCCCCNCCCN21
C16259,COc1cc(=O)oc(/C=C/C=C/C=C/C(C)=C/C2(C)OC(C)C(C)(O)C2O)c1C
C04783,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C1=C(N)CCC(=O)C1
C04287,NC(CCC(=O)NC(CS)C(=O)NCCC(=O)O)C(=O)O
C03994,CCC(C)(O)C(=O)C(=O)O
C06563,CC(C[N+](C)(C)C)OC(N)=O
C10126,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
C02336,NC(Cc1ccc(O)c(I)c1)C(=O)O
C11269,Cc1cc(OCC(=O)Nc2ccc3nn(-c4ccccc4)nc3c2)cc(C)c1Cl
C19328,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]ccc32)N1
C08510,CC(CC(=O)O)C1(C)CC=C2C(C(=O)O)=C(CC34CCC(O3)C(C)(C)C4=O)CC(O)C21C
C03566,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O
C16442,COc1ccc(C2OCC3C(c4ccc5c(c4)OCO5)OCC23)cc1OC
C14496,CCCCC/C=C\C=C\C(=O)CCCCCCCC(=O)O
C21217,COC(=O)NC1=C2/C(=C\CSSSC)C(O)(C#C/C=C\C#CC2OC2OC(C)C(NOC3CC(O)C(SC(=O)c4c(C)c(I)c(O)c(OC)c4OC)C(C)O3)C(O)C2O)CC1=O
C03526,O=CCc1ccc(O)cc1
C12979,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2Cl)C(C(=O)OCCc2ccccn2)=C(C)N1
