id,SMILES
C08243,COc1ccc(CCC(CCCNC=N)NC=N)cc1OC
C13765,CC(C)C(C)/C=C/C(C)C1CCC2C3C(O)C(O)C45CC(O)CCC4(C5)C3CCC12C
C17975,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1
C06678,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O
C00715,COc1cc(C=O)ccc1O
C20518,CC(=O)NC1C(OC2C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C2NC(C)=O)OC(CO)C(O)C1O
C07864,O=C(O)CCCCCCCCC(=O)O
C21352,O=C(O)c1cccc2c1Nc1cccc(C(=O)O)c1N2
C10707,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1
C01199,Cc1ncc(C(=O)O)cc1O
C15387,CCC1OC(=O)/C=C/C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)CC(C)C(=O)/C=C/C=C/C1COC1OC(C)C(O)C(O)C1O
C17746,OC1C=Cc2cc3ccc4cccc5ccc(c2C1O)c3c45
C08697,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)CC12C
C04297,O=C(O)CC1OC(=O)C=C1C(=O)O
C03046,O=C1CCCCC(O)O1
