id,SMILES
C10372,COc1cccc2c(=O)n3c(nc12)C(O)(c1ccccc1N(C)C)CC3
C08823,C/C=C1/C[N+]2(C)CCC34c5ccccc5N5C6C(C(C1CC32)C54O)N1c2ccccc2C23CC[N+]4(C)C/C(=C/C)C(CC24)C6C13O
C08118,Nc1nc(=O)c(OC2OC(CO)C(O)C(O)C2O)c(N)[nH]1
C07511,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
C00389,O=C(O)C1CCCCN1
C13782,CCOC(=O)c1ccccc1C(=O)OCC
C13452,CCCCCCCC/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)CCN
C09441,C=C(C)C1CCC2(C1)C(C)CC(O)CC2C=O
C06124,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
C18491,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C
C06041,O=C(c1ccccc1)c1c(O)cc(O)cc1O
C08282,COc1cc(/C=C/C(=O)OCC2OC(Oc3cc4c(cc3O)CC(C(=O)[O-])/[N+]4=C\C=C3\C=C(C(=O)O)NC(C(=O)O)C3)C(O)C(O)C2O)ccc1O
C21543,NC(CS/C(Cc1ccccc1)=N\O)C(=O)NCC(=O)O
C06978,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O
C13074,OC(c1ccccc1)(c1ccccc1)c1ccccc1Cl
C21215,COC(=O)NC1=C2/C(=C\CSSSC)C(O)(C#C/C=C\C#CC2OC2OC(C)C(NO)C(O)C2O)CC1=O
C08154,C/C=C/C#CC#CC#C/C=C/C(O)CO
C02315,Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N
C11885,CC(=O)OC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5
C14656,CC12CCC3c4cc(CN5CCOCC5)c(O)cc4CCC3C1CCC2=O
C18930,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34
C21510,O=C1CC(O)(C(=O)O)CO1
C16910,COC1C(O)C(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC1OC(CO)C(O)C(O)C1O
C10182,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
C02970,COc1cc(/C=C/C(=O)OC(C(=O)O)C(O)C(O)C(O)C(=O)O)ccc1O
C01619,NC1CC(N)C(OC2OC(CO)C(O)C(O)C2N)C(O)C1O
C14512,CCCCCC(O)/C=C/C(O)C(O)C/C=C\C/C=C\CCCC(=O)O
C09478,Cc1coc2c1CC1(C)C(C)CCCC1(O)C2
C07875,O=C(O)CCCCCCCCC(O)CCCCCCO
C05790,C=C1C2CCC3C(CCC4C5(C)CCCC43C3OCCN3C5)(C2)C1O
C19262,CC(C)=CCC/C(C)=C/CCC(C)(O)C1CCC2C1(C)CCC1C(C)(C)C(O)CCC12C
C21063,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)OP(=O)(O)O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)O)CC(OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(O)C(C(O)CO)O2)C1OP(=O)(O)O
C11625,C=C1C(OC(C)=O)CCC2(C)CC(O)C3=C(C)CCC(CC12)C3(C)C
C16267,CC1=CCC(C2(C)CCC(C(C)(C)O)O2)CC1
C05470,O=C(O)CCC1=C(CC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC(=O)O)c5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)c(CC(=O)O)c3CCC(=O)O
C15250,COc1cc2c(cc1OC)C1C(C)c3ccc(OC)c(OC)c3CN1CC2
C03330,NC(Cn1ccc(=O)[nH]c1=O)C(=O)O
C16247,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1CCOC1O2
C09436,COc1cc2c(cc1C)C(C(C)C)=CC(=O)C2(C)O
C17967,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1
C09881,NC1(C(=O)O)CCNC1
C15060,CC12CCC3C(C(=O)CC4CC(O)CCC43C)C1CCC2=O
C12035,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3CC(N)C(=O)C(C)O3)O2)c(=O)[nH]c1=O
C10698,Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1
C06986,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
