id,SMILES
C12195,CC(C)=CCc1cc(C(=O)Nc2c(O)c3ccc(O)c(Cl)c3oc2=O)ccc1O
C17723,O=C(O)C1(O)c2c(ccc3ccccc23)C=CC1O
C08526,CC1=CC(=O)C2(C)C1=CC(=O)C13COC4(C)C(OC(=O)C41)C(O)C23
C06980,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
C10627,COc1cc2c(c(OC)c1OC)-c1cc3c(cc1C(OC(C)=O)C1COC(=O)C1C2)OCO3
C15557,COC(C)(C)CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCCC(C)(C)OC
C19420,COP(=O)(O)ON1C(N)=NCC1CN(C)C
C11529,Cn1nc(N)nc1NCCCOc1cccc(CN2CCCCC2)c1
C21574,C/C1=C\CC(C(C)(C)O)CC/C(C)=C/CC1
C15042,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C
C00804,O=C(O)CCC(=O)CC(=O)O
C18016,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2
C08289,CS(=O)CCC(/N=C\C=C1\C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O
C16723,CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CC(O)C12C
C17072,C=CCc1ccc(Oc2cc(CC=C)cc(O)c2OC2(C)CCCC3(C)CCC(C(C)(C)O)CC32)cc1
C12269,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
C17009,NCCCN(CCCCNCCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1
C16402,O=C1C=CC2(CCC23C=CC(=O)O3)O1
C06693,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
C18167,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21
C18569,CNc1nc(NC(C)C)nc(SC)n1
C15381,CC1NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CCCCCC(=O)C2CO2)NC1=O
C15212,O=CCF
C04080,O=C(O)C(=O)Cc1cc(Cl)c(O)c(Cl)c1
C16805,CC(C)CC(=O)OC1OC=C(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C2C3OC3C(O)(CO)C12
C16320,O=C(O)/C=C/C1=CC(=O)C(=O)C=C1
C17971,CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1
C03590,CC(O)C(O)CC(=O)C(=O)O
C01183,NCCCCCC(=O)NCCCCCC(=O)O
C08621,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CC(=O)C3(C)C1C2C
C21621,O=[Mn]=O
C13867,CC12CCC3C(CCC4CCCCC43C)C1CCC2O
C14654,CC(=O)OCC(=O)C1CCC2C3=CC=C4CC(OC(C)=O)CCC4(C)C3=CCC12C
C01225,N=C(N)NC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O
C03233,CNCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O
C12110,COC1C(O)=C(C(C)=O)C(=O)C2(OC3CC(OC4CC(O)C(O)C(C)O4)C(O)C(C)O3)C(=O)c3c(cc4cc(O)cc(O)c4c3O)CC12
C17100,NC1CC(N)C(OC2OCC(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1N
C14447,CCCCC(CC)COC(=O)c1ccc(O)cc1
C08493,COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)/C=C(\C)C(C)(C)OC(C)=O)C24
C21784,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCc1ccc(O)cc1
C03201,CC12CC(O)C(CC1=O)C2(C)C
C14420,OCCOCCO
C02206,O=C(O)c1ccc(Cl)cc1
C03323,O=S(=O)(O)CCS
C05308,O=C(O)C1Cc2cc(O)c(O)cc2N1
C07840,C=CCS(=O)CC(N)C(=O)O
C10378,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(C)[nH]c2ccccc2c1=O
C09549,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C1=CCC=CC1
