Name	Reactants	SMARTS	Products	Comments
rule0001	Any;Any	[#6:1]-[#8:2].[#8:3]>>[#6:1]-[#8:3].[#8:2]	Any;Any	A0A060PLD9;A0A0P0YNP7;A0A0P9RZM9;A1XCQ0;A3E242;A7LJR5;A7RDD3;A8NIX3;A8R0Y0;AB646511;AKR1C1;AKR1C2;ATPLC3;B0I1Q7;B0I1V1;B2ZF64;B3VA58;B5G4T9;C7DT60;D2SML9;D2SMM0;D2SMM1;D2SMM2;D2SMM3;D2SMM4;D2SMM5;D2SMM6;D2Z027;D4Q9Z5;E3W9M3;E7AIM3;F1PJF0;I3RTA4;NCED52;O13898;O15294;O24459;O42801;O42933;O52327;O54435;O60656;O68609;O75795;O81082;O81985;O81986;O95237;P04180;P05655;P06133;P08430;P08542;P09875;P0AC75;P13721;P16662;P19224;P21130;P22309;P22310;P26572;P29465;P31382;P33775;P35503;P35504;P36511;P36537;P42934;P44806;P46971;P47190;P51993;P52867;P53760;P54751;P54855;P55241;P56558;P56592;P56725;P57054;P70624;P76473;P96558;Q00973;Q06644;Q09327;Q0PCC9;Q10468;Q10471;Q10473;Q11128;Q11201;Q11206;Q16842;Q1J0W0;Q20CK6;Q20CK7;Q20CK8;Q20CK9;Q20CL0;Q20CL1;Q20CL2;Q20CL3;Q20CL4;Q20CL5;Q20CL6;Q29476;Q2G2M2;Q2WEC6;Q31S86;Q3MUY2;Q43998;Q46654;Q4AEI9;Q50J63;Q575T1;Q5A6L6;Q5AUG0;Q5GA10;Q5GA12;Q5IS34;Q5J7C6;Q5JBG3;Q5K8R6;Q5KAF1;Q5KHK5;Q5KIZ1;Q5NDL2;Q5NTH0;Q60114;Q64550;Q64633;Q64634;Q64685;Q64687;Q65CC7;Q66VU5;Q6J4T9;Q6K1J1;Q6L9W6;Q6Q2B4;Q6ST35;Q6UWM9;Q6XQ53;Q6ZLJ9;Q6ZMB0;Q702S3;Q70LF5;Q70XJ9;Q712G6;Q76KP1;Q76MR7;Q7KJA9;Q7KN92;Q84HQ2;Q84IF9;Q84RM0;Q84VX0;Q86Y38;Q883P5;Q88BN6;Q8CGY8;Q8GGV4;Q8GP32;Q8L5R0;Q8N4A0;Q8NHY0;Q8RUW5;Q8RX87;Q8S337;Q8TDX6;Q8VWN6;Q8VZA5;Q8W430;Q92185;Q93FU9;Q93XK2;Q94A08;Q95M37;Q96301;Q965Q8;Q9BRB3;Q9BY64;Q9C100;Q9F2F9;Q9FND9;Q9FSV7;Q9H1B5;Q9HAW7;Q9HAW8;Q9HAW9;Q9I537;Q9JHG1;Q9JI60;Q9JI61;Q9L8S4;Q9LVW3;Q9M8Y0;Q9N280;Q9P2W7;Q9QYT7;Q9SBZ0;Q9SRW9;Q9SYJ4;Q9TSL7;Q9VQB7;Q9WU47;Q9Y4X1;Q9ZGH7;S8GJB1;W8GV60
rule0002	Any;NAD_CoF	[#6:1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A023RBJ1;A0A060KZ16;A0A060TBM3;A0A072UJB3;A0A075BZ18;A0A088MI02;A0A093RP61;A0A097ZMY7;A0A097ZMZ1;A0A0A7DW92;A0A0A7HFB2;A0A0A7HFH3;A0A0A7HGC7;A0A0A7RFJ3;A0A0B5KTL4;A0A0B5KYA7;A0A0C1Q6R1;A0A0C6E754;A0A0C6EUC4;A0A0E4A9D6;A0A0E4AX59;A0A0E4AY21;A0A0E4B3N6;A0A0G2K1W9;A0A0G2SJM3;A0A0H2WVX4;A0A0H2ZTN5;A0A0H2ZU39;A0A0H2ZV91;A0A0H2ZWY3;A0A0H2ZYS9;A0A0H3FYM1;A0A0H3U0Y7;A0A0H3W5U9;A0A0H3W5V0;A0A0H4BJ99;A0A0H4SN47;A0A0J9X1L6;A0A0J9X283;A0A0M3KL04;A0A0N1UZ86;A0A0U1ZF25;A0A125SUY5;A0A140JW76;A0A140JW77;A0A140N893;A0A141BGH5;A0A143ZXB3;A0A14OJW76;A0A14OJW77;A0A168S2B8;A0A168S2G5;A0A168S2H6;A0A172EJV6;A0A178WMD4;A0A1A6GB48;A0A1B2F298;A0A1B4XTS0;A0A1D3TV27;A0A1D6BJ11;A0A1D8PP43;A0A1D8RK43;A0A1K3RIC7;A0A2D0WG37;A0JC04;A0MLR7;A0NIJ1;A0QYC2;A0R610;A0R723;A1IG83;A1IIA3;A1IIA4;A1ILL4;A1R6C3;A1X808;A2DJ40;A2T1W7;A3DCI2;A3DSX0;A3GF07;A3GHL4;A3GHR6;A3KLL4;A3MTM6;A3MVR8;A3MWU9;A3QRK1;A3RL85;A4ECA9;A4IP64;A4ISB9;A4PB64;A4PIB0;A4QB65;A4QEK4;A4UHT7;A4YDS4;A5HES9;A5HIF6;A5U5Q2;A5Z0G1;A5Z0R9;A6N8S2;A7AZH2;A7B4V1;A7DY56;A7IQH5;A7LGK0;A8BT09;A8CZB9;A8R3J3;A8W1U0;A9CQL8;AKR1C1;AKR1C2;B0K3U7;B0K4A2;B0KB53;B0KBJ9;B0KBL1;B1A4R6;B1HX72;B2GV72;B2KJ46;B2L2W8;B2L2W9;B2NI94;B2RH42;B2X050;B2ZRE3;B3FR84;B4FLJ3;B4XU24;B4XU25;B5AR58;B5TR18;B6U7D8;B6UQD0;B7U3W7;B7XH73;B8H1Z0;B8QU18;B8R5G8;B8R5G9;B8R5H0;B8R5H1;B8R5H2;B8R5H3;B9MKZ8;B9UN12;B9UN14;B9WYE6;C0IR58;C0KTJ6;C0LE03;C0LJH4;C0ZPN9;C1IWT4;C3TWL9;C4IEM5;C4R4L0;C5H3W0;C5H3W1;C5IFU0;C5XC49;C5YGL7;C6A190;C6L1K8;C7IV28;C7R702;C8WGQ3;C8WJW0;C8WMP0;C9JRZ8;CYP153A11;CYP153A8;CYP79D4;D0ITF8;D0VDT4;D0VWQ0;D1MI43;D2CFJ2;D2WKD9;D2XN65;D2Y3F4;D2YZL2;D3J0Z1;D3JU54;D3RXI4;D4AK45;D4GP29;D4GP30;D4GP33;D4GP73;D4GS48;D4GSN2;D4GU71;D7PGW0;D7TUX1;D7UNT2;D7WPP7;D8WXQ1;D8WXQ2;D9ZKR7;E1C9L4;E1U887;E1U888;E2DIF4;E2DIF5;E2IGW3;E2QX67;E3F052;E3PS87;E3USM3;E3UTQ9;E3VXL5;E3W861;E5DD06;E5F146;E5F5P7;E5RQ20;E7C196;E7CXT1;E7EKB8;E7FHL9;E9NX75;F1C7I4;F1N8Y3;F1N9C1;F1T242;F1T2J9;F2X354;F2YCN5;F4I907;F6L7F4;F6L7F5;F6WB20;F8A9V0;F8AEA4;F8GNE5;F8RGR8;F8RPR8;F8S123;F8TEL7;F9VMI9;F9VNG5;G0HY85;G1EHI3;G1T465;G3DSC5;G3FFC9;G3XD23;G4N4N6;G4T3S9;G4VV62;G5EER4;G9FRD7;H0YSD6;H1RW56;H1ZV38;H9BQR7;H9BQR9;H9CWC0;H9ZGN0;I1HY48;I3DTM5;I3DTP7;I3DVX6;I3DX19;I3E2P9;I3E949;I3VSF1;I3WEV0;J7FTC5;J7GHV7;J7GP93;J7M9D0;J7MBS9;J9P7P2;K7S9E9;K9RZL7;K9S0X0;K9S1J6;KC505218;KJ159967;KP400665;KT2440;L7QI79;LPMO10A;M1H6F7;M4N626;M5AJW4;NCED52;O02691;O04130;O05265;O08349;O08699;O13276;O13277;O13278;O14295;O14756;O15769;O22216;O22617;O24047;O24607;O27957;O32223;O35469;O43175;O49213;O49482;O49485;O53665;O54438;O54909;O54939;O55240;O58256;O58389;O58802;O60027;O60218;O63067;O65027;O66939;O67049;O68965;O73949;O75452;O75828;O75911;O81852;O85057;O87871;O88451;O88736;O88876;O93541;O93715;O93874;O94114;P00326;P00327;P00330;P00331;P00336;P00338;P00339;P00344;P00345;P05459;P06149;P06632;P07139;P07195;P07547;P07864;P07913;P07943;P08319;P08499;P08507;P08791;P09347;P0A1P4;P0A6D5;P0A9J4;P0A9T0;P0A9V8;P0AEK2;P0AET8;P0C2T6;P0CW93;P0DJA2;P10584;P11386;P11411;P11413;P13035;P14016;P14060;P14061;P14168;P14295;P14550;P14697;P14755;P14941;P15121;P15428;P15719;P15770;P16116;P16142;P16152;P16232;P17516;P17584;P17606;P18297;P19337;P19871;P21695;P22045;P22071;P22133;P22441;P23457;P24015;P24098;P24404;P26283;P26297;P26439;P26935;P27250;P28845;P29102;P30125;P30838;P30863;P31116;P31958;P32055;P33197;P34439;P34733;P35270;P35497;P35630;P35731;P37058;P37059;P37229;P37412;P38115;P39462;P39482;P39485;P39714;P39831;P39849;P40288;P40332;P40925;P40926;P40939;P42328;P42330;P43876;P44774;P45376;P45513;P46806;P48523;P49384;P50162;P50163;P50168;P50172;P50381;P50455;P50578;P50933;P50941;P51011;P51103;P51104;P51105;P51107;P51635;P51658;P51661;P51975;P52895;P54354;P56512;P61494;P61495;P61889;P77555;P80040;P80365;P80701;P80702;P81786;P86883;P86884;P87017;P87219;P87256;P87267;P90613;P93832;P93882;P94929;P95001;P95700;P96197;P9WGS9;P9WGT1;P9WGT3;P9WK13;P9WKK9;P9WNP7;P9WNX3;P9WQP7;Q00055;Q00278;Q00412;Q00457;Q00796;Q01987;Q02971;Q04212;Q04828;Q05016;Q05342;Q06136;Q06ZW2;Q071N0;Q07786;Q07841;Q09669;Q0G9Z6;Q0GND8;Q0GND9;Q0GYU4;Q0GYU5;Q0JA75;Q0KEG0;Q0KEY8;Q0PH30;Q0QW09;Q0VGQ1;Q0VH86;Q0WM36;Q12068;Q148L6;Q16836;Q17QK8;Q1G151;Q1GAA2;Q1HGA8;Q1J2J0;Q1QWN5;Q1RS10;Q1RS11;Q1WBU6;Q1XAA8;Q25QU7;Q27743;Q27797;Q27979;Q28960;Q2I8V6;Q2KIJ5;Q2KNL6;Q2MFU6;Q2MG92;Q2MG93;Q2MG94;Q2PEN2;Q2PEN3;Q2TJA5;Q2VEQ7;Q2Z1W3;Q2Z1W4;Q2Z1W5;Q308C1;Q309F3;Q31QF3;Q331Q7;Q3C2L6;Q3S3F6;Q3S891;Q3S892;Q3S893;Q41158;Q42737;Q43727;Q46856;Q46857;Q48154;Q48230;Q48436;Q48534;Q4AE87;Q4DJ07;Q4E0B2;Q4J702;Q4J9F2;Q4JB37;Q4JK77;Q4PBC1;Q4R0J7;Q4VVC2;Q4WQY4;Q52ZA0;Q53882;Q53GQ0;Q53TZ2;Q53U21;Q561X9;Q56268;Q56840;Q56841;Q56R01;Q56S04;Q58122;Q58484;Q58820;Q58LW6;Q59477;Q59718;Q5AIA2;Q5AVP8;Q5CAF4;Q5D4P8;Q5D4P9;Q5DD64;Q5FQJ0;Q5FRK5;Q5FT75;Q5FTU6;Q5FYA7;Q5HNV1;Q5I6M3;Q5I6M4;Q5JGC2;Q5JI09;Q5JI69;Q5KST5;Q5M4K4;Q5MGS6;Q5P5I4;Q5R5J5;Q5SIY4;Q5SJA1;Q5SJF8;Q5SLC4;Q5UY95;Q5V676;Q5XPX7;Q5ZT49;Q60176;Q61753;Q64105;Q64428;Q65CJ7;Q6B4U5;Q6C5X9;Q6C8V3;Q6DT40;Q6EM42;Q6EM45;Q6EM46;Q6GR58;Q6GV12;Q6JH30;Q6L047;Q6L0S1;Q6L743;Q6PUF9;Q6PUG0;Q6PY58;Q6QA32;Q6QLL4;Q6R0J2;Q6RS93;Q6T1X6;Q6TQT0;Q6UAQ7;Q6VPR1;Q6VVP7;Q6W3D0;Q6Y0Z3;Q704F5;Q70DV6;Q70FD1;Q70YJ9;Q72HK3;Q72IW9;Q72KX8;Q72M90;Q73SC8;Q767A0;Q768R6;Q76HN6;Q76KF5;Q76L36;Q76L37;Q7FAE1;Q7FAE2;Q7JUS1;Q7JYX2;Q7KNR7;Q7LLW9;Q7N2B2;Q7NQL0;Q7S3U4;Q7WRJ3;Q7X3X5;Q7Z0X7;Q7Z4W1;Q7Z8L1;Q7ZZC3;Q81JG6;Q82IY9;Q84L22;Q84X95;Q84X96;Q86RB1;Q88GF6;Q88IJ7;Q88JP1;Q88K85;Q88L88;Q88RQ5;Q8BYK4;Q8DPI3;Q8E9N3;Q8GQE7;Q8H0J7;Q8H0K0;Q8H0L7;Q8H0L8;Q8H0M0;Q8H0N4;Q8H0N5;Q8H0N9;Q8H0P4;Q8H0Q3;Q8H0R5;Q8H1E2;Q8HZT6;Q8I8U3;Q8I8U4;Q8I8U5;Q8IZV5;Q8J0F1;Q8JZV9;Q8K023;Q8K3F7;Q8KLT9;Q8KQL2;Q8KZM4;Q8L3C9;Q8L5S9;Q8L6C8;Q8L743;Q8MI29;Q8MIR0;Q8MZG9;Q8N3Y7;Q8NBN7;Q8NK50;Q8NN33;Q8RG11;Q8TC12;Q8TG27;Q8TZM9;Q8U259;Q8U3Y2;Q8UVJ2;Q8VCH7;Q8VIJ7;Q8X1C8;Q8ZLV8;Q8ZUP0;Q90YZ7;Q90YZ8;Q90YZ9;Q91WR5;Q91X52;Q91XV4;Q920N9;Q920P0;Q924V2;Q924V3;Q92506;Q92781;Q92KZ3;Q93Y47;Q93ZW0;Q949M3;Q949Q0;Q95L61;Q965D6;Q96NR8;Q96V39;Q96XE0;Q96ZY1;Q96ZY7;Q972A9;Q977U7;Q979W2;Q97U21;Q97U35;Q97YM2;Q99714;Q99X63;Q9AE70;Q9AKS9;Q9AR59;Q9ATW1;Q9BPX1;Q9BTZ2;Q9C4M5;Q9C9W5;Q9CA90;Q9CEN0;Q9DBB8;Q9DCT1;Q9EZV8;Q9FJI5;Q9FMT1;Q9FNS5;Q9FY99;Q9GKX2;Q9GME2;Q9GT92;Q9HBH5;Q9HIM3;Q9HK51;Q9HMB6;Q9HTB6;Q9HTH8;Q9I1X3;Q9I3W9;Q9I530;Q9I5I6;Q9JII6;Q9JJN7;Q9K3J3;Q9KWR5;Q9LE33;Q9LK23;Q9LKA3;Q9LMU0;Q9LQ04;Q9LSV0;Q9LT69;Q9M2E2;Q9N0M8;Q9N119;Q9NYR8;Q9P6C8;Q9PT36;Q9QYF1;Q9QYY9;Q9S3U5;Q9SA14;Q9SLN8;Q9SN86;Q9SQ67;Q9SQ70;Q9SZB3;Q9TQS6;Q9UBQ7;Q9UXF1;Q9W1X8;Q9W404;Q9WYD3;Q9WYD4;Q9WYI1;Q9WYP5;Q9X022;Q9X265;Q9X5C9;Q9XES5;Q9XF81;Q9Y897;Q9Y9P9;Q9YEA1;Q9YEU4;Q9Z564;Q9ZDA0;Q9ZF99;Q9ZNN8;Q9ZP06;Q9ZT38;S4SCP5;S5U393;S6BFC0;SIAT7D;SULT1A2;T1SEU9;T1SEV0;T1WUT6;T1WUU2;T1WVG5;T1WW77;T1WW82;T1WWB9;T1WWR8;T2HVB4;TM1835;U3RH61;U3TDQ6;U3TH11;U3TI46;U5PUZ1;U6C832;U6CL97;V9HZX4;V9MH41;V9SCJ1;V9SDP6;V9SFA1;W5VJJ6;W5VJM4;W5VJT8;W6CX26;W8CXQ9;W8VSK8;WZY002;YUCCA6
rule0003	NADH_CoF;Any	[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#8:8]>>[#6:7]-[#8:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1	Any;NAD_CoF	A0A023RBJ1;A0A060KZ16;A0A060TBM3;A0A072UJB3;A0A075BZ18;A0A088MI02;A0A093RP61;A0A097ZMY7;A0A097ZMZ1;A0A0A7DW92;A0A0A7HFB2;A0A0A7HFH3;A0A0A7HGC7;A0A0A7RFJ3;A0A0B5KTL4;A0A0B5KYA7;A0A0C1Q6R1;A0A0C6E754;A0A0C6EUC4;A0A0E4A9D6;A0A0E4AX59;A0A0E4AY21;A0A0E4B3N6;A0A0G2K1W9;A0A0G2SJM3;A0A0H2WVX4;A0A0H2ZTN5;A0A0H2ZU39;A0A0H2ZV91;A0A0H2ZWY3;A0A0H2ZYS9;A0A0H3FYM1;A0A0H3U0Y7;A0A0H3W5U9;A0A0H3W5V0;A0A0H4BJ99;A0A0H4SN47;A0A0J9X1L6;A0A0J9X283;A0A0M3KL04;A0A0N1UZ86;A0A0U1ZF25;A0A125SUY5;A0A140JW76;A0A140JW77;A0A140N893;A0A141BGH5;A0A143ZXB3;A0A14OJW76;A0A14OJW77;A0A168S2B8;A0A168S2G5;A0A168S2H6;A0A172EJV6;A0A178WMD4;A0A1A6GB48;A0A1B2F298;A0A1B4XTS0;A0A1D3TV27;A0A1D6BJ11;A0A1D8PP43;A0A1D8RK43;A0A1K3RIC7;A0A2D0WG37;A0JC04;A0MLR7;A0NIJ1;A0QYC2;A0R610;A0R723;A1IG83;A1IIA3;A1IIA4;A1ILL4;A1R6C3;A1X808;A2DJ40;A2T1W7;A3DCI2;A3DSX0;A3GF07;A3GHL4;A3GHR6;A3KLL4;A3MTM6;A3MVR8;A3MWU9;A3QRK1;A3RL85;A4ECA9;A4IP64;A4ISB9;A4PB64;A4PIB0;A4QB65;A4QEK4;A4UHT7;A4YDS4;A5HES9;A5HIF6;A5U5Q2;A5Z0G1;A5Z0R9;A6N8S2;A7AZH2;A7B4V1;A7DY56;A7IQH5;A7LGK0;A8BT09;A8CZB9;A8R3J3;A8W1U0;A9CQL8;AKR1C1;AKR1C2;B0K3U7;B0K4A2;B0KB53;B0KBJ9;B0KBL1;B1A4R6;B1HX72;B2GV72;B2KJ46;B2L2W8;B2L2W9;B2NI94;B2RH42;B2X050;B2ZRE3;B3FR84;B4FLJ3;B4XU24;B4XU25;B5AR58;B5TR18;B6U7D8;B6UQD0;B7U3W7;B7XH73;B8H1Z0;B8QU18;B8R5G8;B8R5G9;B8R5H0;B8R5H1;B8R5H2;B8R5H3;B9MKZ8;B9UN12;B9UN14;B9WYE6;C0IR58;C0KTJ6;C0LE03;C0LJH4;C0ZPN9;C1IWT4;C3TWL9;C4IEM5;C4R4L0;C5H3W0;C5H3W1;C5IFU0;C5XC49;C5YGL7;C6A190;C6L1K8;C7IV28;C7R702;C8WGQ3;C8WJW0;C8WMP0;C9JRZ8;CYP153A11;CYP153A8;CYP79D4;D0ITF8;D0VDT4;D0VWQ0;D1MI43;D2CFJ2;D2WKD9;D2XN65;D2Y3F4;D2YZL2;D3J0Z1;D3JU54;D3RXI4;D4AK45;D4GP29;D4GP30;D4GP33;D4GP73;D4GS48;D4GSN2;D4GU71;D7PGW0;D7TUX1;D7UNT2;D7WPP7;D8WXQ1;D8WXQ2;D9ZKR7;E1C9L4;E1U887;E1U888;E2DIF4;E2DIF5;E2IGW3;E2QX67;E3F052;E3PS87;E3USM3;E3UTQ9;E3VXL5;E3W861;E5DD06;E5F146;E5F5P7;E5RQ20;E7C196;E7CXT1;E7EKB8;E7FHL9;E9NX75;F1C7I4;F1N8Y3;F1N9C1;F1T242;F1T2J9;F2X354;F2YCN5;F4I907;F6L7F4;F6L7F5;F6WB20;F8A9V0;F8AEA4;F8GNE5;F8RGR8;F8RPR8;F8S123;F8TEL7;F9VMI9;F9VNG5;G0HY85;G1EHI3;G1T465;G3DSC5;G3FFC9;G3XD23;G4N4N6;G4T3S9;G4VV62;G5EER4;G9FRD7;H0YSD6;H1RW56;H1ZV38;H9BQR7;H9BQR9;H9CWC0;H9ZGN0;I1HY48;I3DTM5;I3DTP7;I3DVX6;I3DX19;I3E2P9;I3E949;I3VSF1;I3WEV0;J7FTC5;J7GHV7;J7GP93;J7M9D0;J7MBS9;J9P7P2;K7S9E9;K9RZL7;K9S0X0;K9S1J6;KC505218;KJ159967;KP400665;KT2440;L7QI79;LPMO10A;M1H6F7;M4N626;M5AJW4;NCED52;O02691;O04130;O05265;O08349;O08699;O13276;O13277;O13278;O14295;O14756;O15769;O22216;O22617;O24047;O24607;O27957;O32223;O35469;O43175;O49213;O49482;O49485;O53665;O54438;O54909;O54939;O55240;O58256;O58389;O58802;O60027;O60218;O63067;O65027;O66939;O67049;O68965;O73949;O75452;O75828;O75911;O81852;O85057;O87871;O88451;O88736;O88876;O93541;O93715;O93874;O94114;P00326;P00327;P00330;P00331;P00336;P00338;P00339;P00344;P00345;P05459;P06149;P06632;P07139;P07195;P07547;P07864;P07913;P07943;P08319;P08499;P08507;P08791;P09347;P0A1P4;P0A6D5;P0A9J4;P0A9T0;P0A9V8;P0AEK2;P0AET8;P0C2T6;P0CW93;P0DJA2;P10584;P11386;P11411;P11413;P13035;P14016;P14060;P14061;P14168;P14295;P14550;P14697;P14755;P14941;P15121;P15428;P15719;P15770;P16116;P16142;P16152;P16232;P17516;P17584;P17606;P18297;P19337;P19871;P21695;P22045;P22071;P22133;P22441;P23457;P24015;P24098;P24404;P26283;P26297;P26439;P26935;P27250;P28845;P29102;P30125;P30838;P30863;P31116;P31958;P32055;P33197;P34439;P34733;P35270;P35497;P35630;P35731;P37058;P37059;P37229;P37412;P38115;P39462;P39482;P39485;P39714;P39831;P39849;P40288;P40332;P40925;P40926;P40939;P42328;P42330;P43876;P44774;P45376;P45513;P46806;P48523;P49384;P50162;P50163;P50168;P50172;P50381;P50455;P50578;P50933;P50941;P51011;P51103;P51104;P51105;P51107;P51635;P51658;P51661;P51975;P52895;P54354;P56512;P61494;P61495;P61889;P77555;P80040;P80365;P80701;P80702;P81786;P86883;P86884;P87017;P87219;P87256;P87267;P90613;P93832;P93882;P94929;P95001;P95700;P96197;P9WGS9;P9WGT1;P9WGT3;P9WK13;P9WKK9;P9WNP7;P9WNX3;P9WQP7;Q00055;Q00278;Q00412;Q00457;Q00796;Q01987;Q02971;Q04212;Q04828;Q05016;Q05342;Q06136;Q06ZW2;Q071N0;Q07786;Q07841;Q09669;Q0G9Z6;Q0GND8;Q0GND9;Q0GYU4;Q0GYU5;Q0JA75;Q0KEG0;Q0KEY8;Q0PH30;Q0QW09;Q0VGQ1;Q0VH86;Q0WM36;Q12068;Q148L6;Q16836;Q17QK8;Q1G151;Q1GAA2;Q1HGA8;Q1J2J0;Q1QWN5;Q1RS10;Q1RS11;Q1WBU6;Q1XAA8;Q25QU7;Q27743;Q27797;Q27979;Q28960;Q2I8V6;Q2KIJ5;Q2KNL6;Q2MFU6;Q2MG92;Q2MG93;Q2MG94;Q2PEN2;Q2PEN3;Q2TJA5;Q2VEQ7;Q2Z1W3;Q2Z1W4;Q2Z1W5;Q308C1;Q309F3;Q31QF3;Q331Q7;Q3C2L6;Q3S3F6;Q3S891;Q3S892;Q3S893;Q41158;Q42737;Q43727;Q46856;Q46857;Q48154;Q48230;Q48436;Q48534;Q4AE87;Q4DJ07;Q4E0B2;Q4J702;Q4J9F2;Q4JB37;Q4JK77;Q4PBC1;Q4R0J7;Q4VVC2;Q4WQY4;Q52ZA0;Q53882;Q53GQ0;Q53TZ2;Q53U21;Q561X9;Q56268;Q56840;Q56841;Q56R01;Q56S04;Q58122;Q58484;Q58820;Q58LW6;Q59477;Q59718;Q5AIA2;Q5AVP8;Q5CAF4;Q5D4P8;Q5D4P9;Q5DD64;Q5FQJ0;Q5FRK5;Q5FT75;Q5FTU6;Q5FYA7;Q5HNV1;Q5I6M3;Q5I6M4;Q5JGC2;Q5JI09;Q5JI69;Q5KST5;Q5M4K4;Q5MGS6;Q5P5I4;Q5R5J5;Q5SIY4;Q5SJA1;Q5SJF8;Q5SLC4;Q5UY95;Q5V676;Q5XPX7;Q5ZT49;Q60176;Q61753;Q64105;Q64428;Q65CJ7;Q6B4U5;Q6C5X9;Q6C8V3;Q6DT40;Q6EM42;Q6EM45;Q6EM46;Q6GR58;Q6GV12;Q6JH30;Q6L047;Q6L0S1;Q6L743;Q6PUF9;Q6PUG0;Q6PY58;Q6QA32;Q6QLL4;Q6R0J2;Q6RS93;Q6T1X6;Q6TQT0;Q6UAQ7;Q6VPR1;Q6VVP7;Q6W3D0;Q6Y0Z3;Q704F5;Q70DV6;Q70FD1;Q70YJ9;Q72HK3;Q72IW9;Q72KX8;Q72M90;Q73SC8;Q767A0;Q768R6;Q76HN6;Q76KF5;Q76L36;Q76L37;Q7FAE1;Q7FAE2;Q7JUS1;Q7JYX2;Q7KNR7;Q7LLW9;Q7N2B2;Q7NQL0;Q7S3U4;Q7WRJ3;Q7X3X5;Q7Z0X7;Q7Z4W1;Q7Z8L1;Q7ZZC3;Q81JG6;Q82IY9;Q84L22;Q84X95;Q84X96;Q86RB1;Q88GF6;Q88IJ7;Q88JP1;Q88K85;Q88L88;Q88RQ5;Q8BYK4;Q8DPI3;Q8E9N3;Q8GQE7;Q8H0J7;Q8H0K0;Q8H0L7;Q8H0L8;Q8H0M0;Q8H0N4;Q8H0N5;Q8H0N9;Q8H0P4;Q8H0Q3;Q8H0R5;Q8H1E2;Q8HZT6;Q8I8U3;Q8I8U4;Q8I8U5;Q8IZV5;Q8J0F1;Q8JZV9;Q8K023;Q8K3F7;Q8KLT9;Q8KQL2;Q8KZM4;Q8L3C9;Q8L5S9;Q8L6C8;Q8L743;Q8MI29;Q8MIR0;Q8MZG9;Q8N3Y7;Q8NBN7;Q8NK50;Q8NN33;Q8RG11;Q8TC12;Q8TG27;Q8TZM9;Q8U259;Q8U3Y2;Q8UVJ2;Q8VCH7;Q8VIJ7;Q8X1C8;Q8ZLV8;Q8ZUP0;Q90YZ7;Q90YZ8;Q90YZ9;Q91WR5;Q91X52;Q91XV4;Q920N9;Q920P0;Q924V2;Q924V3;Q92506;Q92781;Q92KZ3;Q93Y47;Q93ZW0;Q949M3;Q949Q0;Q95L61;Q965D6;Q96NR8;Q96V39;Q96XE0;Q96ZY1;Q96ZY7;Q972A9;Q977U7;Q979W2;Q97U21;Q97U35;Q97YM2;Q99714;Q99X63;Q9AE70;Q9AKS9;Q9AR59;Q9ATW1;Q9BPX1;Q9BTZ2;Q9C4M5;Q9C9W5;Q9CA90;Q9CEN0;Q9DBB8;Q9DCT1;Q9EZV8;Q9FJI5;Q9FMT1;Q9FNS5;Q9FY99;Q9GKX2;Q9GME2;Q9GT92;Q9HBH5;Q9HIM3;Q9HK51;Q9HMB6;Q9HTB6;Q9HTH8;Q9I1X3;Q9I3W9;Q9I530;Q9I5I6;Q9JII6;Q9JJN7;Q9K3J3;Q9KWR5;Q9LE33;Q9LK23;Q9LKA3;Q9LMU0;Q9LQ04;Q9LSV0;Q9LT69;Q9M2E2;Q9N0M8;Q9N119;Q9NYR8;Q9P6C8;Q9PT36;Q9QYF1;Q9QYY9;Q9S3U5;Q9SA14;Q9SLN8;Q9SN86;Q9SQ67;Q9SQ70;Q9SZB3;Q9TQS6;Q9UBQ7;Q9UXF1;Q9W1X8;Q9W404;Q9WYD3;Q9WYD4;Q9WYI1;Q9WYP5;Q9X022;Q9X265;Q9X5C9;Q9XES5;Q9XF81;Q9Y897;Q9Y9P9;Q9YEA1;Q9YEU4;Q9Z564;Q9ZDA0;Q9ZF99;Q9ZNN8;Q9ZP06;Q9ZT38;S4SCP5;S5U393;S6BFC0;SIAT7D;SULT1A2;T1SEU9;T1SEV0;T1WUT6;T1WUU2;T1WVG5;T1WW77;T1WW82;T1WWB9;T1WWR8;T2HVB4;TM1835;U3RH61;U3TDQ6;U3TH11;U3TI46;U5PUZ1;U6C832;U6CL97;V9HZX4;V9MH41;V9SCJ1;V9SDP6;V9SFA1;W5VJJ6;W5VJM4;W5VJT8;W6CX26;W8CXQ9;W8VSK8;WZY002;YUCCA6
